Date,Open,High,Low,Close,Volume,Adj Close
2014-01-07,874.6704,892.06753,810.0,810.0,,810.0
2014-01-08,810.0,899.84281,788.0,824.98287,,824.98287
2014-01-09,825.56345,870.0,807.42084,841.86934,,841.86934
2014-01-10,839.99,857.34056,817.0,857.33056,,857.33056
2014-01-11,858.2,918.05471,857.16554,899.84105,,899.84105
2014-01-12,899.96114,900.93989,833.00001,860.0,,860.0
2014-01-13,847.32152,859.99999,815.0,835.0,,835.0
2014-01-14,835.0,877.293,805.0,831.0,,831.0
2014-01-15,831.0,864.0,828.0,850.00364,,850.00364
2014-01-16,853.0,865.0,824.0,826.97077,,826.97077
2014-01-17,824.1264,835.06427,788.0,804.0,,804.0
2014-01-18,812.90538,844.14159,807.74074,819.51,,819.51
2014-01-19,819.51,848.9,819.51,835.0,,835.0
2014-01-20,843.94804,855.0,830.1,843.76589,,843.76589
2014-01-21,840.0,845.98999,820.1,829.01,,829.01
2014-01-22,829.0,834.53144,821.0,830.88999,,830.88999
2014-01-23,822.4,830.88899,821.0,830.88897,,830.88897
2014-01-24,830.88897,835.48427,783.0,803.01935,,803.01935
2014-01-25,803.01936,830.0,795.07478,812.02,,812.02
2014-01-26,818.0,840.0,813.0,826.72139,,826.72139
2014-01-27,826.70102,840.0,780.0,780.0,,780.0
2014-01-28,780.0,830.0,775.0,815.99,,815.99
2014-01-29,815.99,826.22571,795.0,795.0,,795.0
2014-01-30,802.4522,815.23135,787.01,808.0,,808.0
2014-01-31,808.0,812.63409,801.0,812.19037,,812.19037
2014-02-01,807.30274,835.0,803.41261,825.0,,825.0
2014-02-02,828.99,835.0,814.86431,814.86431,,814.86431
2014-02-03,814.86431,819.8,803.64931,819.78,,819.78
2014-02-04,808.0,819.78,799.579,802.4,,802.4
2014-02-05,802.4,815.89934,802.4,802.5,,802.5
2014-02-06,802.5,803.72713,767.60884,767.60884,,767.60884
2014-02-07,775.2051,775.2051,666.35039,714.12206,,714.12206
2014-02-08,711.41118,730.0,680.01,699.30255,,699.30255
2014-02-09,692.37535,756.0998,684.85098,689.0,,689.0
2014-02-10,686.83613,748.0,550.0,690.2,,690.2
2014-02-11,690.2,720.0,660.0,714.56111,,714.56111
2014-02-12,709.93,709.93,651.30901,670.6659,,670.6659
2014-02-13,671.0,680.0,595.6295,623.94582,,623.94582
2014-02-14,629.07483,710.0,586.43,670.33964,,670.33964
2014-02-15,667.04394,682.78028,646.87689,659.2834,,659.2834
2014-02-16,665.80764,668.82486,600.0,624.73111,,624.73111
2014-02-17,636.26205,679.05833,593.67544,638.1016,,638.1016
2014-02-18,639.69685,652.50738,623.0,636.5201,,636.5201
2014-02-19,634.9328,640.0,602.90667,630.16179,,630.16179
2014-02-20,631.74114,641.3624,561.14602,561.14602,,561.14602
2014-02-21,567.26572,597.05351,547.72277,572.2744,,572.2744
2014-02-22,580.86,620.9,567.54517,610.04308,,610.04308
2014-02-23,610.11854,650.27996,600.91198,616.88,,616.88
2014-02-24,610.97061,616.90079,540.63608,572.0,,572.0
2014-02-25,565.38324,568.09339,450.0,535.59831,,535.59831
2014-02-26,540.89861,650.0,540.89861,587.27133,,587.27133
2014-02-27,599.00654,629.9,580.5,596.48629,,596.48629
2014-02-28,589.08864,599.0,570.0,573.94119,,573.94119
2014-03-01,570.0,605.0,550.0,575.0,,575.0
2014-03-02,575.0,588.079,572.41339,578.0,,578.0
2014-03-03,583.73562,700.0,583.73562,666.9435,,666.9435
2014-03-04,675.0,720.0,661.47675,680.6,,680.6
2014-03-05,680.6,690.17141,660.01,680.99,,680.99
2014-03-06,670.01,693.0,660.1,666.70413,,666.70413
2014-03-07,670.0829,680.463,628.73046,636.20048,,636.20048
2014-03-08,648.91429,667.98953,623.0,636.0088,,636.0088
2014-03-09,642.401,658.0,629.05259,647.9349,,647.9349
2014-03-10,641.99,684.5,630.0,642.0757,,642.0757
2014-03-11,646.93423,665.93423,560.0,641.0,,641.0
2014-03-12,648.14505,660.0,550.275,632.31094,,632.31094
2014-03-13,644.429,657.99101,620.0,653.39758,,653.39758
2014-03-14,653.39758,654.91385,550.0,631.23955,,631.23955
2014-03-15,631.25,646.0,618.29313,646.0,,646.0
2014-03-16,646.0469,652.0,639.0,651.95,,651.95
2014-03-17,641.14149,641.14149,616.00101,637.73128,,637.73128
2014-03-18,628.0,633.989,610.01,619.78308,,619.78308
